title	author	date	link	emotion	value
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	fear	0.191
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	joy	0.4495
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	sadness	0.2674
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	anger	0.3951
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	disgust	0.1339
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	fear	0.2543
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	joy	0.2718
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	sadness	0.4301
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	anger	0.0882
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	disgust	0.2122
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	fear	0.1126
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	joy	0.4797
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	sadness	0.1802
I asked every flower	Karen Volkman	2016-10-19	http://poetry.lib.uidaho.edu/index.php/karen-volkman/i-asked-every-flower/	anger	0.1058
I asked every flower	Karen Volkman	2016-10-19	http://poetry.lib.uidaho.edu/index.php/karen-volkman/i-asked-every-flower/	disgust	0.1463
I asked every flower	Karen Volkman	2016-10-19	http://poetry.lib.uidaho.edu/index.php/karen-volkman/i-asked-every-flower/	fear	0.1452
I asked every flower	Karen Volkman	2016-10-19	http://poetry.lib.uidaho.edu/index.php/karen-volkman/i-asked-every-flower/	joy	0.2475
I asked every flower	Karen Volkman	2016-10-19	http://poetry.lib.uidaho.edu/index.php/karen-volkman/i-asked-every-flower/	sadness	0.6025
semi semi dash	Jillian Weise	2016-09-23	http://poetry.lib.uidaho.edu/index.php/jillian-weise/semi-semi-dash/	anger	0.1278
semi semi dash	Jillian Weise	2016-09-23	http://poetry.lib.uidaho.edu/index.php/jillian-weise/semi-semi-dash/	disgust	0.1522
semi semi dash	Jillian Weise	2016-09-23	http://poetry.lib.uidaho.edu/index.php/jillian-weise/semi-semi-dash/	fear	0.1734
semi semi dash	Jillian Weise	2016-09-23	http://poetry.lib.uidaho.edu/index.php/jillian-weise/semi-semi-dash/	joy	0.2444
semi semi dash	Jillian Weise	2016-09-23	http://poetry.lib.uidaho.edu/index.php/jillian-weise/semi-semi-dash/	sadness	0.5643
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	anger	0.1128
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	disgust	0.1481
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	fear	0.1354
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	joy	0.2605
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	sadness	0.5322
why i no longer skype	Jillian Weise	2016-12-28	http://poetry.lib.uidaho.edu/index.php/jillian-weise/why-i-no-longer-skype/	anger	0.1203
why i no longer skype	Jillian Weise	2016-12-28	http://poetry.lib.uidaho.edu/index.php/jillian-weise/why-i-no-longer-skype/	disgust	0.4079
why i no longer skype	Jillian Weise	2016-12-28	http://poetry.lib.uidaho.edu/index.php/jillian-weise/why-i-no-longer-skype/	fear	0.1434
why i no longer skype	Jillian Weise	2016-12-28	http://poetry.lib.uidaho.edu/index.php/jillian-weise/why-i-no-longer-skype/	joy	0.2564
why i no longer skype	Jillian Weise	2016-12-28	http://poetry.lib.uidaho.edu/index.php/jillian-weise/why-i-no-longer-skype/	sadness	0.541
The Saint-Girl's Sweetest Tortures	Kathryn Nuernberger	2016-11-04	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-saint-girls-sweetest-tortures/	anger	0.4264
The Saint-Girl's Sweetest Tortures	Kathryn Nuernberger	2016-11-04	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-saint-girls-sweetest-tortures/	disgust	0.4548
The Saint-Girl's Sweetest Tortures	Kathryn Nuernberger	2016-11-04	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-saint-girls-sweetest-tortures/	fear	0.1425
The Saint-Girl's Sweetest Tortures	Kathryn Nuernberger	2016-11-04	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-saint-girls-sweetest-tortures/	joy	0.114
The Saint-Girl's Sweetest Tortures	Kathryn Nuernberger	2016-11-04	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-saint-girls-sweetest-tortures/	sadness	0.5443
I Concede the Point, I Concede the Point, I Concede the Point	Kathryn Nuernberger	2016-10-10	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/i-concede-the-point-i-concede-the-point-i-concede-the-point/	anger	0.1794
I Concede the Point, I Concede the Point, I Concede the Point	Kathryn Nuernberger	2016-10-10	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/i-concede-the-point-i-concede-the-point-i-concede-the-point/	disgust	0.4981
I Concede the Point, I Concede the Point, I Concede the Point	Kathryn Nuernberger	2016-10-10	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/i-concede-the-point-i-concede-the-point-i-concede-the-point/	fear	0.1672
I Concede the Point, I Concede the Point, I Concede the Point	Kathryn Nuernberger	2016-10-10	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/i-concede-the-point-i-concede-the-point-i-concede-the-point/	joy	0.1785
I Concede the Point, I Concede the Point, I Concede the Point	Kathryn Nuernberger	2016-10-10	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/i-concede-the-point-i-concede-the-point-i-concede-the-point/	sadness	0.579
The End of Pink	Kathryn Nuernberger	2016-11-02	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-end-of-pink/	anger	0.1463
The End of Pink	Kathryn Nuernberger	2016-11-02	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-end-of-pink/	disgust	0.5921
The End of Pink	Kathryn Nuernberger	2016-11-02	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-end-of-pink/	fear	0.193
The End of Pink	Kathryn Nuernberger	2016-11-02	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-end-of-pink/	joy	0.2461
The End of Pink	Kathryn Nuernberger	2016-11-02	http://poetry.lib.uidaho.edu/index.php/kathryn-nuernberger/the-end-of-pink/	sadness	0.2561
Nocturne, Traffic Control Point	Hugh Martin	2016-12-05	http://poetry.lib.uidaho.edu/index.php/hugh-martin/traffic-control-point/	anger	0.2415
Nocturne, Traffic Control Point	Hugh Martin	2016-12-05	http://poetry.lib.uidaho.edu/index.php/hugh-martin/traffic-control-point/	disgust	0.2739
Nocturne, Traffic Control Point	Hugh Martin	2016-12-05	http://poetry.lib.uidaho.edu/index.php/hugh-martin/traffic-control-point/	fear	0.5874
Nocturne, Traffic Control Point	Hugh Martin	2016-12-05	http://poetry.lib.uidaho.edu/index.php/hugh-martin/traffic-control-point/	joy	0.0016
Nocturne, Traffic Control Point	Hugh Martin	2016-12-05	http://poetry.lib.uidaho.edu/index.php/hugh-martin/traffic-control-point/	sadness	0.0608
Home from Iraq, Barking Spider Tavern	Hugh Martin	2016-12-19	http://poetry.lib.uidaho.edu/index.php/hugh-martin/barking-spider-tavern/	anger	0.4084
Home from Iraq, Barking Spider Tavern	Hugh Martin	2016-12-19	http://poetry.lib.uidaho.edu/index.php/hugh-martin/barking-spider-tavern/	disgust	0.1707
Home from Iraq, Barking Spider Tavern	Hugh Martin	2016-12-19	http://poetry.lib.uidaho.edu/index.php/hugh-martin/barking-spider-tavern/	fear	0.0914
Home from Iraq, Barking Spider Tavern	Hugh Martin	2016-12-19	http://poetry.lib.uidaho.edu/index.php/hugh-martin/barking-spider-tavern/	joy	2.0E-4
Home from Iraq, Barking Spider Tavern	Hugh Martin	2016-12-19	http://poetry.lib.uidaho.edu/index.php/hugh-martin/barking-spider-tavern/	sadness	0.5418
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	anger	0.1326
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	disgust	0.137
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	fear	0.4508
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	joy	0.2953
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	sadness	0.5353
To an Editor Who Said I Repeat Myself and Tell Too Much	Craig Morgan Teicher	2016-10-28	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/to-an-editor-who-said-i-repeat-myself-and-tell-too-much/	anger	0.2872
To an Editor Who Said I Repeat Myself and Tell Too Much	Craig Morgan Teicher	2016-10-28	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/to-an-editor-who-said-i-repeat-myself-and-tell-too-much/	disgust	0.2446
To an Editor Who Said I Repeat Myself and Tell Too Much	Craig Morgan Teicher	2016-10-28	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/to-an-editor-who-said-i-repeat-myself-and-tell-too-much/	fear	0.0913
To an Editor Who Said I Repeat Myself and Tell Too Much	Craig Morgan Teicher	2016-10-28	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/to-an-editor-who-said-i-repeat-myself-and-tell-too-much/	joy	0.0478
To an Editor Who Said I Repeat Myself and Tell Too Much	Craig Morgan Teicher	2016-10-28	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/to-an-editor-who-said-i-repeat-myself-and-tell-too-much/	sadness	0.4709
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	anger	0.1001
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	disgust	0.0553
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	fear	0.4584
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	joy	0.2035
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	sadness	0.514
Lines in the Rain	Craig Morgan Teicher	2016-09-19	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/lines-in-the-rain/	anger	0.1517
Lines in the Rain	Craig Morgan Teicher	2016-09-19	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/lines-in-the-rain/	disgust	0.0823
Lines in the Rain	Craig Morgan Teicher	2016-09-19	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/lines-in-the-rain/	fear	0.4466
Lines in the Rain	Craig Morgan Teicher	2016-09-19	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/lines-in-the-rain/	joy	0.4334
Lines in the Rain	Craig Morgan Teicher	2016-09-19	http://poetry.lib.uidaho.edu/index.php/craig-morgan-teicher/lines-in-the-rain/	sadness	0.535
Ghost Hunger	Cecilia Woloch	2016-11-25	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/ghost-hunger/	anger	0.2654
Ghost Hunger	Cecilia Woloch	2016-11-25	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/ghost-hunger/	disgust	0.3088
Ghost Hunger	Cecilia Woloch	2016-11-25	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/ghost-hunger/	fear	0.1025
Ghost Hunger	Cecilia Woloch	2016-11-25	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/ghost-hunger/	joy	0.0061
Ghost Hunger	Cecilia Woloch	2016-11-25	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/ghost-hunger/	sadness	0.4376
Be Always Late	Cecilia Woloch	2016-10-27	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/be-always-late/	anger	0.1692
Be Always Late	Cecilia Woloch	2016-10-27	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/be-always-late/	disgust	0.1051
Be Always Late	Cecilia Woloch	2016-10-27	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/be-always-late/	fear	0.3996
Be Always Late	Cecilia Woloch	2016-10-27	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/be-always-late/	joy	0.3327
Be Always Late	Cecilia Woloch	2016-10-27	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/be-always-late/	sadness	0.2816
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	anger	0.3283
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	disgust	0.3679
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	fear	0.252
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	joy	0.0013
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	sadness	0.1988
on poetry & history - after joy harjo	Aracelis Girmay	2016-09-27	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/on-poetry-history-after-joy-harjo/	anger	0.1069
on poetry & history - after joy harjo	Aracelis Girmay	2016-09-27	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/on-poetry-history-after-joy-harjo/	disgust	0.121
on poetry & history - after joy harjo	Aracelis Girmay	2016-09-27	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/on-poetry-history-after-joy-harjo/	fear	0.5573
on poetry & history - after joy harjo	Aracelis Girmay	2016-09-27	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/on-poetry-history-after-joy-harjo/	joy	0.1663
on poetry & history - after joy harjo	Aracelis Girmay	2016-09-27	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/on-poetry-history-after-joy-harjo/	sadness	0.5646
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	anger	0.1083
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	disgust	0.1041
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	fear	0.5935
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	joy	0.5237
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	sadness	0.5565
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	anger	0.1019
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	disgust	0.0977
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	fear	0.315
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	joy	0.0316
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	sadness	0.5505
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	anger	0.1524
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	disgust	0.1024
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	fear	0.0979
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	joy	0.2118
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	sadness	0.5713
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	anger	0.0925
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	disgust	0.1478
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	fear	0.1821
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	joy	0.4505
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	sadness	0.5124
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	anger	0.0767
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	disgust	0.1463
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	fear	0.4705
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	joy	0.2695
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	sadness	0.2587
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	anger	0.4895
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	disgust	0.1024
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	fear	0.1178
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	joy	0.4877
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	sadness	0.4898
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	anger	0.0301
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	disgust	0.0106
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	fear	0.1209
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	joy	0.0078
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	sadness	0.9041
Summer Evening	Isabella Gardner	2016-12-20	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/summer-evening/	anger	0.1053
Summer Evening	Isabella Gardner	2016-12-20	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/summer-evening/	disgust	0.191
Summer Evening	Isabella Gardner	2016-12-20	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/summer-evening/	fear	0.0942
Summer Evening	Isabella Gardner	2016-12-20	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/summer-evening/	joy	0.333
Summer Evening	Isabella Gardner	2016-12-20	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/summer-evening/	sadness	0.3441
Id	Ira Sadoff	2016-12-02	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/id/	anger	0.1518
Id	Ira Sadoff	2016-12-02	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/id/	disgust	0.1213
Id	Ira Sadoff	2016-12-02	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/id/	fear	0.1759
Id	Ira Sadoff	2016-12-02	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/id/	joy	0.1668
Id	Ira Sadoff	2016-12-02	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/id/	sadness	0.5462
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	anger	0.3386
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	disgust	0.186
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	fear	0.2943
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	joy	0.0056
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	sadness	0.3748
My First Roses	Ira Sadoff	2016-11-24	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/my-first-roses/	anger	0.1285
My First Roses	Ira Sadoff	2016-11-24	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/my-first-roses/	disgust	0.1471
My First Roses	Ira Sadoff	2016-11-24	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/my-first-roses/	fear	0.1528
My First Roses	Ira Sadoff	2016-11-24	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/my-first-roses/	joy	0.2147
My First Roses	Ira Sadoff	2016-11-24	http://poetry.lib.uidaho.edu/index.php/ira-sadoff/my-first-roses/	sadness	0.5062
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	anger	0.1401
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	disgust	0.0775
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	fear	0.2253
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	joy	0.5084
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	sadness	0.4433
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	anger	0.1249
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	disgust	0.1262
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	fear	0.5088
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	joy	0.2159
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	sadness	0.5523
Cloud of Witness	G.C. Waldrep	2016-11-15	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/cloud-of-witness/	anger	0.5385
Cloud of Witness	G.C. Waldrep	2016-11-15	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/cloud-of-witness/	disgust	0.1079
Cloud of Witness	G.C. Waldrep	2016-11-15	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/cloud-of-witness/	fear	0.1702
Cloud of Witness	G.C. Waldrep	2016-11-15	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/cloud-of-witness/	joy	0.4914
Cloud of Witness	G.C. Waldrep	2016-11-15	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/cloud-of-witness/	sadness	0.4942
The Job	Dorianne Laux	2016-12-16	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-job/	anger	0.2329
The Job	Dorianne Laux	2016-12-16	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-job/	disgust	0.2306
The Job	Dorianne Laux	2016-12-16	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-job/	fear	0.0101
The Job	Dorianne Laux	2016-12-16	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-job/	joy	0.0039
The Job	Dorianne Laux	2016-12-16	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-job/	sadness	0.6147
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	anger	0.1434
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	disgust	0.4752
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	fear	0.2056
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	joy	0.1612
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	sadness	0.5021
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	anger	0.046
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	disgust	0.2021
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	fear	0.1849
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	joy	0.5087
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	sadness	0.1061
Niagra	Erika Meitner	2016-10-03	http://poetry.lib.uidaho.edu/index.php/erika-meitner/niagra/	anger	0.1202
Niagra	Erika Meitner	2016-10-03	http://poetry.lib.uidaho.edu/index.php/erika-meitner/niagra/	disgust	0.54
Niagra	Erika Meitner	2016-10-03	http://poetry.lib.uidaho.edu/index.php/erika-meitner/niagra/	fear	0.457
Niagra	Erika Meitner	2016-10-03	http://poetry.lib.uidaho.edu/index.php/erika-meitner/niagra/	joy	0.5075
Niagra	Erika Meitner	2016-10-03	http://poetry.lib.uidaho.edu/index.php/erika-meitner/niagra/	sadness	0.2691
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	anger	0.1577
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	disgust	0.4105
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	fear	0.4579
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	joy	0.2373
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	sadness	0.5045
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	anger	0.0846
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	disgust	0.0799
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	fear	0.1665
